,day,num_revs,state,category
1,2,24.0,NC,American (New)
2,3,25.0,NC,American (New)
3,4,20.0,NC,American (New)
4,5,29.0,NC,American (New)
5,6,25.0,NC,American (New)
6,7,29.0,NC,American (New)
7,8,32.0,NC,American (New)
8,9,21.0,NC,American (New)
9,10,26.0,NC,American (New)
10,11,25.0,NC,American (New)
11,12,29.0,NC,American (New)
12,13,27.0,NC,American (New)
13,14,32.0,NC,American (New)
14,15,23.0,NC,American (New)
15,16,23.0,NC,American (New)
16,17,28.0,NC,American (New)
17,18,29.0,NC,American (New)
18,19,33.0,NC,American (New)
19,20,22.0,NC,American (New)
20,21,28.0,NC,American (New)
21,22,33.0,NC,American (New)
22,23,20.0,NC,American (New)
23,24,27.0,NC,American (New)
24,25,27.0,NC,American (New)
25,26,33.0,NC,American (New)
26,27,34.0,NC,American (New)
27,28,21.0,NC,American (New)
28,29,24.0,NC,American (New)
29,30,29.0,NC,American (New)
30,31,43.0,NC,American (New)
31,32,29.0,NC,American (New)
32,33,34.0,NC,American (New)
33,34,33.0,NC,American (New)
34,35,31.0,NC,American (New)
35,36,23.0,NC,American (New)
36,37,31.0,NC,American (New)
37,38,38.0,NC,American (New)
38,39,31.0,NC,American (New)
39,40,37.0,NC,American (New)
40,41,20.0,NC,American (New)
41,42,22.0,NC,American (New)
42,43,28.0,NC,American (New)
43,44,26.0,NC,American (New)
44,45,31.0,NC,American (New)
45,46,41.0,NC,American (New)
46,47,22.0,NC,American (New)
47,48,23.0,NC,American (New)
48,49,19.0,NC,American (New)
49,50,22.0,NC,American (New)
50,51,23.0,NC,American (New)
51,52,27.0,NC,American (New)
0,1,41.0,AZ,Japanese
1,2,35.0,AZ,Japanese
2,3,45.0,AZ,Japanese
3,4,55.0,AZ,Japanese
4,5,38.0,AZ,Japanese
5,6,36.0,AZ,Japanese
6,7,64.0,AZ,Japanese
7,8,35.0,AZ,Japanese
8,9,43.0,AZ,Japanese
9,10,50.0,AZ,Japanese
10,11,35.0,AZ,Japanese
11,12,46.0,AZ,Japanese
12,13,55.0,AZ,Japanese
13,14,41.0,AZ,Japanese
14,15,37.0,AZ,Japanese
15,16,48.0,AZ,Japanese
16,17,40.0,AZ,Japanese
17,18,43.0,AZ,Japanese
18,19,46.0,AZ,Japanese
19,20,49.0,AZ,Japanese
20,21,39.0,AZ,Japanese
21,22,60.0,AZ,Japanese
22,23,42.0,AZ,Japanese
23,24,43.0,AZ,Japanese
24,25,48.0,AZ,Japanese
25,26,49.0,AZ,Japanese
26,27,43.0,AZ,Japanese
27,28,50.0,AZ,Japanese
28,29,49.0,AZ,Japanese
29,30,36.0,AZ,Japanese
30,31,53.0,AZ,Japanese
31,32,59.0,AZ,Japanese
32,33,38.0,AZ,Japanese
33,34,59.0,AZ,Japanese
34,35,49.0,AZ,Japanese
35,36,51.0,AZ,Japanese
36,37,50.0,AZ,Japanese
37,38,49.0,AZ,Japanese
38,39,36.0,AZ,Japanese
39,40,31.0,AZ,Japanese
40,41,36.0,AZ,Japanese
41,42,33.0,AZ,Japanese
42,43,45.0,AZ,Japanese
43,44,37.0,AZ,Japanese
44,45,37.0,AZ,Japanese
45,46,40.0,AZ,Japanese
46,47,44.0,AZ,Japanese
47,48,46.0,AZ,Japanese
48,49,39.0,AZ,Japanese
49,50,26.0,AZ,Japanese
50,51,37.0,AZ,Japanese
51,52,38.0,AZ,Japanese
0,1,12.0,AZ,Soup
1,2,7.0,AZ,Soup
2,3,15.0,AZ,Soup
3,4,7.0,AZ,Soup
4,5,12.0,AZ,Soup
5,6,13.0,AZ,Soup
6,7,9.0,AZ,Soup
7,8,15.0,AZ,Soup
8,9,8.0,AZ,Soup
9,10,13.0,AZ,Soup
10,11,9.0,AZ,Soup
11,12,10.0,AZ,Soup
12,13,11.0,AZ,Soup
13,14,20.0,AZ,Soup
14,15,13.0,AZ,Soup
15,16,17.0,AZ,Soup
16,17,8.0,AZ,Soup
17,18,9.0,AZ,Soup
18,19,14.0,AZ,Soup
19,20,11.0,AZ,Soup
20,21,18.0,AZ,Soup
21,22,16.0,AZ,Soup
22,23,18.0,AZ,Soup
23,24,20.0,AZ,Soup
24,25,13.0,AZ,Soup
25,26,13.0,AZ,Soup
26,27,12.0,AZ,Soup
27,28,13.0,AZ,Soup
28,29,12.0,AZ,Soup
29,30,17.0,AZ,Soup
30,31,8.0,AZ,Soup
31,32,14.0,AZ,Soup
32,33,12.0,AZ,Soup
33,34,13.0,AZ,Soup
34,35,17.0,AZ,Soup
35,36,19.0,AZ,Soup
36,37,13.0,AZ,Soup
37,38,10.0,AZ,Soup
38,39,17.0,AZ,Soup
39,40,9.0,AZ,Soup
40,41,8.0,AZ,Soup
41,42,10.0,AZ,Soup
42,43,10.0,AZ,Soup
43,44,6.0,AZ,Soup
44,45,15.0,AZ,Soup
45,46,12.0,AZ,Soup
46,47,10.0,AZ,Soup
47,48,13.0,AZ,Soup
48,49,19.0,AZ,Soup
49,50,10.0,AZ,Soup
50,51,10.0,AZ,Soup
51,52,13.0,AZ,Soup
0,1,27.0,PA,American (New)
1,2,17.0,PA,American (New)
2,3,15.0,PA,American (New)
3,4,27.0,PA,American (New)
4,5,18.0,PA,American (New)
5,6,22.0,PA,American (New)
6,7,36.0,PA,American (New)
7,8,18.0,PA,American (New)
8,9,32.0,PA,American (New)
9,10,23.0,PA,American (New)
10,11,34.0,PA,American (New)
11,12,31.0,PA,American (New)
12,13,26.0,PA,American (New)
13,14,28.0,PA,American (New)
14,15,29.0,PA,American (New)
15,16,25.0,PA,American (New)
16,17,30.0,PA,American (New)
17,18,20.0,PA,American (New)
18,19,25.0,PA,American (New)
19,20,44.0,PA,American (New)
20,21,24.0,PA,American (New)
21,22,33.0,PA,American (New)
22,23,24.0,PA,American (New)
23,24,34.0,PA,American (New)
24,25,30.0,PA,American (New)
25,26,30.0,PA,American (New)
26,27,40.0,PA,American (New)
27,28,32.0,PA,American (New)
28,29,22.0,PA,American (New)
29,30,31.0,PA,American (New)
30,31,26.0,PA,American (New)
31,32,48.0,PA,American (New)
32,33,29.0,PA,American (New)
33,34,41.0,PA,American (New)
34,35,24.0,PA,American (New)
35,36,22.0,PA,American (New)
36,37,15.0,PA,American (New)
37,38,28.0,PA,American (New)
38,39,23.0,PA,American (New)
39,40,17.0,PA,American (New)
40,41,16.0,PA,American (New)
41,42,21.0,PA,American (New)
42,43,26.0,PA,American (New)
43,44,25.0,PA,American (New)
44,45,35.0,PA,American (New)
45,46,24.0,PA,American (New)
46,47,29.0,PA,American (New)
47,48,26.0,PA,American (New)
48,49,33.0,PA,American (New)
49,50,19.0,PA,American (New)
50,51,22.0,PA,American (New)
51,52,22.0,PA,American (New)
0,1,12.0,AZ,Tex-Mex
1,2,15.0,AZ,Tex-Mex
2,3,11.0,AZ,Tex-Mex
3,4,9.0,AZ,Tex-Mex
4,5,11.0,AZ,Tex-Mex
5,6,10.0,AZ,Tex-Mex
6,7,12.0,AZ,Tex-Mex
7,8,15.0,AZ,Tex-Mex
8,9,10.0,AZ,Tex-Mex
9,10,14.0,AZ,Tex-Mex
10,11,18.0,AZ,Tex-Mex
11,12,10.0,AZ,Tex-Mex
12,13,13.0,AZ,Tex-Mex
13,14,8.0,AZ,Tex-Mex
14,15,10.0,AZ,Tex-Mex
15,16,12.0,AZ,Tex-Mex
16,17,11.0,AZ,Tex-Mex
17,18,16.0,AZ,Tex-Mex
18,19,13.0,AZ,Tex-Mex
19,20,18.0,AZ,Tex-Mex
20,21,18.0,AZ,Tex-Mex
21,22,10.0,AZ,Tex-Mex
22,23,12.0,AZ,Tex-Mex
23,24,14.0,AZ,Tex-Mex
24,25,7.0,AZ,Tex-Mex
25,26,17.0,AZ,Tex-Mex
26,27,8.0,AZ,Tex-Mex
27,28,9.0,AZ,Tex-Mex
28,29,9.0,AZ,Tex-Mex
29,30,17.0,AZ,Tex-Mex
30,31,14.0,AZ,Tex-Mex
31,32,15.0,AZ,Tex-Mex
32,33,18.0,AZ,Tex-Mex
33,34,11.0,AZ,Tex-Mex
34,35,15.0,AZ,Tex-Mex
35,36,13.0,AZ,Tex-Mex
36,37,13.0,AZ,Tex-Mex
37,38,9.0,AZ,Tex-Mex
38,39,7.0,AZ,Tex-Mex
39,40,10.0,AZ,Tex-Mex
40,41,17.0,AZ,Tex-Mex
41,42,15.0,AZ,Tex-Mex
42,43,7.0,AZ,Tex-Mex
43,44,9.0,AZ,Tex-Mex
44,45,10.0,AZ,Tex-Mex
45,46,14.0,AZ,Tex-Mex
46,47,11.0,AZ,Tex-Mex
47,48,13.0,AZ,Tex-Mex
48,49,14.0,AZ,Tex-Mex
49,50,7.0,AZ,Tex-Mex
50,51,13.0,AZ,Tex-Mex
51,52,12.0,AZ,Tex-Mex
0,1,41.0,AZ,Sushi Bars
1,2,43.0,AZ,Sushi Bars
2,3,49.0,AZ,Sushi Bars
3,4,47.0,AZ,Sushi Bars
4,5,39.0,AZ,Sushi Bars
5,6,33.0,AZ,Sushi Bars
6,7,33.0,AZ,Sushi Bars
7,8,50.0,AZ,Sushi Bars
8,9,30.0,AZ,Sushi Bars
9,10,48.0,AZ,Sushi Bars
10,11,32.0,AZ,Sushi Bars
11,12,49.0,AZ,Sushi Bars
12,13,45.0,AZ,Sushi Bars
13,14,44.0,AZ,Sushi Bars
14,15,43.0,AZ,Sushi Bars
15,16,31.0,AZ,Sushi Bars
16,17,31.0,AZ,Sushi Bars
17,18,40.0,AZ,Sushi Bars
18,19,29.0,AZ,Sushi Bars
19,20,46.0,AZ,Sushi Bars
20,21,41.0,AZ,Sushi Bars
21,22,47.0,AZ,Sushi Bars
22,23,38.0,AZ,Sushi Bars
23,24,38.0,AZ,Sushi Bars
24,25,33.0,AZ,Sushi Bars
25,26,35.0,AZ,Sushi Bars
26,27,51.0,AZ,Sushi Bars
27,28,46.0,AZ,Sushi Bars
28,29,58.0,AZ,Sushi Bars
29,30,43.0,AZ,Sushi Bars
30,31,41.0,AZ,Sushi Bars
31,32,40.0,AZ,Sushi Bars
32,33,48.0,AZ,Sushi Bars
33,34,43.0,AZ,Sushi Bars
34,35,30.0,AZ,Sushi Bars
35,36,56.0,AZ,Sushi Bars
36,37,45.0,AZ,Sushi Bars
37,38,44.0,AZ,Sushi Bars
38,39,38.0,AZ,Sushi Bars
39,40,31.0,AZ,Sushi Bars
40,41,29.0,AZ,Sushi Bars
41,42,34.0,AZ,Sushi Bars
42,43,35.0,AZ,Sushi Bars
43,44,32.0,AZ,Sushi Bars
44,45,26.0,AZ,Sushi Bars
45,46,39.0,AZ,Sushi Bars
46,47,35.0,AZ,Sushi Bars
47,48,35.0,AZ,Sushi Bars
48,49,40.0,AZ,Sushi Bars
49,50,28.0,AZ,Sushi Bars
50,51,32.0,AZ,Sushi Bars
51,52,35.0,AZ,Sushi Bars
0,1,14.0,PA,Thai
1,2,5.0,PA,Thai
2,3,9.0,PA,Thai
3,4,6.0,PA,Thai
4,5,3.0,PA,Thai
5,6,8.0,PA,Thai
6,7,5.0,PA,Thai
7,8,8.0,PA,Thai
8,9,10.0,PA,Thai
9,10,12.0,PA,Thai
10,11,4.0,PA,Thai
11,12,10.0,PA,Thai
12,13,10.0,PA,Thai
13,14,12.0,PA,Thai
14,15,13.0,PA,Thai
15,16,6.0,PA,Thai
16,17,13.0,PA,Thai
17,18,11.0,PA,Thai
18,19,9.0,PA,Thai
19,20,12.0,PA,Thai
20,21,13.0,PA,Thai
21,22,8.0,PA,Thai
22,23,14.0,PA,Thai
23,24,16.0,PA,Thai
24,25,6.0,PA,Thai
25,26,5.0,PA,Thai
26,27,11.0,PA,Thai
27,28,19.0,PA,Thai
28,29,8.0,PA,Thai
29,30,9.0,PA,Thai
30,31,11.0,PA,Thai
31,32,8.0,PA,Thai
32,33,9.0,PA,Thai
33,34,12.0,PA,Thai
34,35,11.0,PA,Thai
35,36,4.0,PA,Thai
36,37,12.0,PA,Thai
37,38,11.0,PA,Thai
38,39,2.0,PA,Thai
39,40,7.0,PA,Thai
40,41,7.0,PA,Thai
41,42,9.0,PA,Thai
42,43,8.0,PA,Thai
43,44,15.0,PA,Thai
44,45,7.0,PA,Thai
45,46,8.0,PA,Thai
46,47,6.0,PA,Thai
47,48,6.0,PA,Thai
48,49,10.0,PA,Thai
49,50,9.0,PA,Thai
50,51,6.0,PA,Thai
51,52,7.0,PA,Thai
0,1,3.0,QC,Mediterranean
1,2,4.0,QC,Mediterranean
2,3,1.0,QC,Mediterranean
3,4,1.0,QC,Mediterranean
4,5,4.0,QC,Mediterranean
5,6,5.0,QC,Mediterranean
6,7,3.0,QC,Mediterranean
7,8,5.0,QC,Mediterranean
8,9,3.0,QC,Mediterranean
9,10,2.0,QC,Mediterranean
10,11,3.0,QC,Mediterranean
11,12,1.0,QC,Mediterranean
12,13,5.0,QC,Mediterranean
13,14,0.0,QC,Mediterranean
14,15,3.0,QC,Mediterranean
15,16,3.0,QC,Mediterranean
16,17,5.0,QC,Mediterranean
17,18,0.0,QC,Mediterranean
18,19,3.0,QC,Mediterranean
19,20,3.0,QC,Mediterranean
20,21,10.0,QC,Mediterranean
21,22,5.0,QC,Mediterranean
22,23,3.0,QC,Mediterranean
23,24,3.0,QC,Mediterranean
24,25,3.0,QC,Mediterranean
25,26,5.0,QC,Mediterranean
26,27,10.0,QC,Mediterranean
27,28,9.0,QC,Mediterranean
28,29,7.0,QC,Mediterranean
29,30,4.0,QC,Mediterranean
30,31,6.0,QC,Mediterranean
31,32,4.0,QC,Mediterranean
32,33,6.0,QC,Mediterranean
33,34,6.0,QC,Mediterranean
34,35,4.0,QC,Mediterranean
35,36,2.0,QC,Mediterranean
36,37,5.0,QC,Mediterranean
37,38,5.0,QC,Mediterranean
38,39,3.0,QC,Mediterranean
39,40,2.0,QC,Mediterranean
40,41,6.0,QC,Mediterranean
41,42,4.0,QC,Mediterranean
42,43,2.0,QC,Mediterranean
43,44,2.0,QC,Mediterranean
44,45,8.0,QC,Mediterranean
45,46,4.0,QC,Mediterranean
46,47,1.0,QC,Mediterranean
47,48,5.0,QC,Mediterranean
48,49,2.0,QC,Mediterranean
49,50,2.0,QC,Mediterranean
50,51,2.0,QC,Mediterranean
51,52,1.0,QC,Mediterranean
0,1,7.0,QC,Cafes
1,2,6.0,QC,Cafes
2,3,8.0,QC,Cafes
3,4,12.0,QC,Cafes
4,5,12.0,QC,Cafes
5,6,6.0,QC,Cafes
6,7,6.0,QC,Cafes
7,8,12.0,QC,Cafes
8,9,6.0,QC,Cafes
9,10,5.0,QC,Cafes
10,11,8.0,QC,Cafes
11,12,8.0,QC,Cafes
12,13,7.0,QC,Cafes
13,14,8.0,QC,Cafes
14,15,9.0,QC,Cafes
15,16,7.0,QC,Cafes
16,17,9.0,QC,Cafes
17,18,7.0,QC,Cafes
18,19,16.0,QC,Cafes
19,20,10.0,QC,Cafes
20,21,20.0,QC,Cafes
21,22,16.0,QC,Cafes
22,23,16.0,QC,Cafes
23,24,11.0,QC,Cafes
24,25,13.0,QC,Cafes
25,26,14.0,QC,Cafes
26,27,12.0,QC,Cafes
27,28,10.0,QC,Cafes
28,29,13.0,QC,Cafes
29,30,14.0,QC,Cafes
30,31,18.0,QC,Cafes
31,32,18.0,QC,Cafes
32,33,18.0,QC,Cafes
33,34,11.0,QC,Cafes
34,35,12.0,QC,Cafes
35,36,14.0,QC,Cafes
36,37,7.0,QC,Cafes
37,38,14.0,QC,Cafes
38,39,8.0,QC,Cafes
39,40,9.0,QC,Cafes
40,41,9.0,QC,Cafes
41,42,13.0,QC,Cafes
42,43,12.0,QC,Cafes
43,44,13.0,QC,Cafes
44,45,11.0,QC,Cafes
45,46,13.0,QC,Cafes
46,47,9.0,QC,Cafes
47,48,10.0,QC,Cafes
48,49,11.0,QC,Cafes
49,50,10.0,QC,Cafes
50,51,3.0,QC,Cafes
51,52,6.0,QC,Cafes
0,1,3.0,QC,Burgers
1,2,6.0,QC,Burgers
2,3,1.0,QC,Burgers
3,4,5.0,QC,Burgers
4,5,5.0,QC,Burgers
5,6,8.0,QC,Burgers
6,7,3.0,QC,Burgers
7,8,1.0,QC,Burgers
8,9,3.0,QC,Burgers
9,10,4.0,QC,Burgers
10,11,5.0,QC,Burgers
11,12,6.0,QC,Burgers
12,13,4.0,QC,Burgers
13,14,6.0,QC,Burgers
14,15,6.0,QC,Burgers
15,16,2.0,QC,Burgers
16,17,4.0,QC,Burgers
17,18,4.0,QC,Burgers
18,19,4.0,QC,Burgers
19,20,4.0,QC,Burgers
20,21,6.0,QC,Burgers
21,22,9.0,QC,Burgers
22,23,6.0,QC,Burgers
23,24,2.0,QC,Burgers
24,25,8.0,QC,Burgers
25,26,7.0,QC,Burgers
26,27,3.0,QC,Burgers
27,28,5.0,QC,Burgers
28,29,3.0,QC,Burgers
29,30,7.0,QC,Burgers
30,31,7.0,QC,Burgers
31,32,5.0,QC,Burgers
32,33,6.0,QC,Burgers
33,34,3.0,QC,Burgers
34,35,6.0,QC,Burgers
35,36,9.0,QC,Burgers
36,37,3.0,QC,Burgers
37,38,4.0,QC,Burgers
38,39,2.0,QC,Burgers
39,40,3.0,QC,Burgers
40,41,5.0,QC,Burgers
41,42,6.0,QC,Burgers
42,43,5.0,QC,Burgers
43,44,4.0,QC,Burgers
44,45,2.0,QC,Burgers
45,46,4.0,QC,Burgers
46,47,3.0,QC,Burgers
47,48,8.0,QC,Burgers
48,49,7.0,QC,Burgers
49,50,2.0,QC,Burgers
50,51,3.0,QC,Burgers
51,52,3.0,QC,Burgers
0,1,3.0,QC,American (New)
1,2,0.0,QC,American (New)
2,3,1.0,QC,American (New)
3,4,1.0,QC,American (New)
4,5,0.0,QC,American (New)
5,6,0.0,QC,American (New)
6,7,0.0,QC,American (New)
7,8,0.0,QC,American (New)
8,9,0.0,QC,American (New)
9,10,0.0,QC,American (New)
10,11,0.0,QC,American (New)
11,12,0.0,QC,American (New)
12,13,0.0,QC,American (New)
13,14,2.0,QC,American (New)
14,15,1.0,QC,American (New)
15,16,1.0,QC,American (New)
16,17,0.0,QC,American (New)
17,18,1.0,QC,American (New)
18,19,0.0,QC,American (New)
19,20,1.0,QC,American (New)
20,21,0.0,QC,American (New)
21,22,1.0,QC,American (New)
22,23,1.0,QC,American (New)
23,24,1.0,QC,American (New)
24,25,1.0,QC,American (New)
25,26,1.0,QC,American (New)
26,27,0.0,QC,American (New)
27,28,3.0,QC,American (New)
28,29,0.0,QC,American (New)
29,30,4.0,QC,American (New)
30,31,1.0,QC,American (New)
31,32,2.0,QC,American (New)
32,33,0.0,QC,American (New)
33,34,1.0,QC,American (New)
34,35,0.0,QC,American (New)
35,36,1.0,QC,American (New)
36,37,0.0,QC,American (New)
37,38,0.0,QC,American (New)
38,39,0.0,QC,American (New)
39,40,0.0,QC,American (New)
40,41,1.0,QC,American (New)
41,42,0.0,QC,American (New)
42,43,1.0,QC,American (New)
43,44,0.0,QC,American (New)
44,45,1.0,QC,American (New)
45,46,0.0,QC,American (New)
46,47,1.0,QC,American (New)
47,48,0.0,QC,American (New)
48,49,0.0,QC,American (New)
49,50,0.0,QC,American (New)
50,51,0.0,QC,American (New)
51,52,1.0,QC,American (New)
0,1,6.0,QC,Japanese
1,2,7.0,QC,Japanese
2,3,10.0,QC,Japanese
3,4,3.0,QC,Japanese
4,5,10.0,QC,Japanese
5,6,2.0,QC,Japanese
6,7,10.0,QC,Japanese
7,8,9.0,QC,Japanese
8,9,8.0,QC,Japanese
9,10,4.0,QC,Japanese
10,11,7.0,QC,Japanese
11,12,4.0,QC,Japanese
12,13,7.0,QC,Japanese
13,14,6.0,QC,Japanese
14,15,6.0,QC,Japanese
15,16,4.0,QC,Japanese
16,17,4.0,QC,Japanese
17,18,3.0,QC,Japanese
18,19,8.0,QC,Japanese
19,20,7.0,QC,Japanese
20,21,5.0,QC,Japanese
21,22,8.0,QC,Japanese
22,23,4.0,QC,Japanese
23,24,8.0,QC,Japanese
24,25,9.0,QC,Japanese
25,26,9.0,QC,Japanese
26,27,22.0,QC,Japanese
27,28,7.0,QC,Japanese
28,29,9.0,QC,Japanese
29,30,10.0,QC,Japanese
30,31,10.0,QC,Japanese
31,32,8.0,QC,Japanese
32,33,12.0,QC,Japanese
33,34,6.0,QC,Japanese
34,35,11.0,QC,Japanese
35,36,3.0,QC,Japanese
36,37,8.0,QC,Japanese
37,38,4.0,QC,Japanese
38,39,3.0,QC,Japanese
39,40,5.0,QC,Japanese
40,41,9.0,QC,Japanese
41,42,8.0,QC,Japanese
42,43,8.0,QC,Japanese
43,44,10.0,QC,Japanese
44,45,11.0,QC,Japanese
45,46,12.0,QC,Japanese
46,47,10.0,QC,Japanese
47,48,5.0,QC,Japanese
48,49,8.0,QC,Japanese
49,50,11.0,QC,Japanese
50,51,6.0,QC,Japanese
51,52,5.0,QC,Japanese
0,1,1.0,QC,Indian
1,2,7.0,QC,Indian
2,3,8.0,QC,Indian
3,4,2.0,QC,Indian
4,5,4.0,QC,Indian
5,6,4.0,QC,Indian
6,7,6.0,QC,Indian
7,8,2.0,QC,Indian
8,9,1.0,QC,Indian
9,10,1.0,QC,Indian
10,11,6.0,QC,Indian
11,12,2.0,QC,Indian
12,13,3.0,QC,Indian
13,14,6.0,QC,Indian
14,15,1.0,QC,Indian
15,16,3.0,QC,Indian
16,17,9.0,QC,Indian
17,18,6.0,QC,Indian
18,19,10.0,QC,Indian
19,20,4.0,QC,Indian
20,21,7.0,QC,Indian
21,22,10.0,QC,Indian
22,23,2.0,QC,Indian
23,24,13.0,QC,Indian
24,25,4.0,QC,Indian
25,26,10.0,QC,Indian
26,27,11.0,QC,Indian
27,28,8.0,QC,Indian
28,29,9.0,QC,Indian
29,30,5.0,QC,Indian
30,31,4.0,QC,Indian
31,32,12.0,QC,Indian
32,33,3.0,QC,Indian
33,34,3.0,QC,Indian
34,35,6.0,QC,Indian
35,36,11.0,QC,Indian
36,37,10.0,QC,Indian
37,38,6.0,QC,Indian
38,39,6.0,QC,Indian
39,40,6.0,QC,Indian
40,41,3.0,QC,Indian
41,42,3.0,QC,Indian
42,43,4.0,QC,Indian
43,44,4.0,QC,Indian
44,45,4.0,QC,Indian
45,46,7.0,QC,Indian
46,47,6.0,QC,Indian
47,48,5.0,QC,Indian
48,49,6.0,QC,Indian
49,50,5.0,QC,Indian
50,51,4.0,QC,Indian
51,52,6.0,QC,Indian
0,1,3.0,QC,Korean
1,2,4.0,QC,Korean
2,3,3.0,QC,Korean
3,4,0.0,QC,Korean
4,5,1.0,QC,Korean
5,6,1.0,QC,Korean
6,7,0.0,QC,Korean
7,8,4.0,QC,Korean
8,9,5.0,QC,Korean
9,10,5.0,QC,Korean
10,11,2.0,QC,Korean
11,12,5.0,QC,Korean
12,13,2.0,QC,Korean
13,14,3.0,QC,Korean
14,15,3.0,QC,Korean
15,16,3.0,QC,Korean
16,17,0.0,QC,Korean
17,18,3.0,QC,Korean
18,19,2.0,QC,Korean
19,20,4.0,QC,Korean
20,21,3.0,QC,Korean
21,22,3.0,QC,Korean
22,23,11.0,QC,Korean
23,24,6.0,QC,Korean
24,25,4.0,QC,Korean
25,26,5.0,QC,Korean
26,27,8.0,QC,Korean
27,28,6.0,QC,Korean
28,29,5.0,QC,Korean
29,30,4.0,QC,Korean
30,31,2.0,QC,Korean
31,32,5.0,QC,Korean
32,33,3.0,QC,Korean
33,34,1.0,QC,Korean
34,35,4.0,QC,Korean
35,36,11.0,QC,Korean
36,37,4.0,QC,Korean
37,38,3.0,QC,Korean
38,39,1.0,QC,Korean
39,40,5.0,QC,Korean
40,41,4.0,QC,Korean
41,42,4.0,QC,Korean
42,43,3.0,QC,Korean
43,44,2.0,QC,Korean
44,45,9.0,QC,Korean
45,46,6.0,QC,Korean
46,47,2.0,QC,Korean
47,48,1.0,QC,Korean
48,49,4.0,QC,Korean
49,50,2.0,QC,Korean
50,51,1.0,QC,Korean
51,52,3.0,QC,Korean
0,1,2.0,ON,Tex-Mex
1,2,4.0,ON,Tex-Mex
2,3,5.0,ON,Tex-Mex
3,4,8.0,ON,Tex-Mex
4,5,4.0,ON,Tex-Mex
5,6,9.0,ON,Tex-Mex
6,7,3.0,ON,Tex-Mex
7,8,2.0,ON,Tex-Mex
8,9,2.0,ON,Tex-Mex
9,10,4.0,ON,Tex-Mex
10,11,4.0,ON,Tex-Mex
11,12,3.0,ON,Tex-Mex
12,13,6.0,ON,Tex-Mex
13,14,13.0,ON,Tex-Mex
14,15,8.0,ON,Tex-Mex
15,16,4.0,ON,Tex-Mex
16,17,8.0,ON,Tex-Mex
17,18,13.0,ON,Tex-Mex
18,19,5.0,ON,Tex-Mex
19,20,7.0,ON,Tex-Mex
20,21,7.0,ON,Tex-Mex
21,22,7.0,ON,Tex-Mex
22,23,2.0,ON,Tex-Mex
23,24,10.0,ON,Tex-Mex
24,25,3.0,ON,Tex-Mex
25,26,5.0,ON,Tex-Mex
26,27,6.0,ON,Tex-Mex
27,28,5.0,ON,Tex-Mex
28,29,3.0,ON,Tex-Mex
29,30,6.0,ON,Tex-Mex
30,31,6.0,ON,Tex-Mex
31,32,7.0,ON,Tex-Mex
32,33,6.0,ON,Tex-Mex
33,34,6.0,ON,Tex-Mex
34,35,2.0,ON,Tex-Mex
35,36,7.0,ON,Tex-Mex
36,37,9.0,ON,Tex-Mex
37,38,4.0,ON,Tex-Mex
38,39,3.0,ON,Tex-Mex
39,40,3.0,ON,Tex-Mex
40,41,5.0,ON,Tex-Mex
41,42,5.0,ON,Tex-Mex
42,43,5.0,ON,Tex-Mex
43,44,6.0,ON,Tex-Mex
44,45,3.0,ON,Tex-Mex
45,46,4.0,ON,Tex-Mex
46,47,5.0,ON,Tex-Mex
47,48,6.0,ON,Tex-Mex
48,49,4.0,ON,Tex-Mex
49,50,5.0,ON,Tex-Mex
50,51,3.0,ON,Tex-Mex
51,52,4.0,ON,Tex-Mex
0,1,1.0,QC,Vegetarian
1,2,0.0,QC,Vegetarian
2,3,6.0,QC,Vegetarian
3,4,1.0,QC,Vegetarian
4,5,5.0,QC,Vegetarian
5,6,2.0,QC,Vegetarian
6,7,2.0,QC,Vegetarian
7,8,4.0,QC,Vegetarian
8,9,2.0,QC,Vegetarian
9,10,2.0,QC,Vegetarian
10,11,4.0,QC,Vegetarian
11,12,2.0,QC,Vegetarian
12,13,2.0,QC,Vegetarian
13,14,5.0,QC,Vegetarian
14,15,6.0,QC,Vegetarian
15,16,6.0,QC,Vegetarian
16,17,4.0,QC,Vegetarian
17,18,4.0,QC,Vegetarian
18,19,5.0,QC,Vegetarian
19,20,2.0,QC,Vegetarian
20,21,8.0,QC,Vegetarian
21,22,7.0,QC,Vegetarian
22,23,4.0,QC,Vegetarian
23,24,4.0,QC,Vegetarian
24,25,1.0,QC,Vegetarian
25,26,5.0,QC,Vegetarian
26,27,4.0,QC,Vegetarian
27,28,5.0,QC,Vegetarian
28,29,6.0,QC,Vegetarian
29,30,1.0,QC,Vegetarian
30,31,3.0,QC,Vegetarian
31,32,2.0,QC,Vegetarian
32,33,6.0,QC,Vegetarian
33,34,0.0,QC,Vegetarian
34,35,3.0,QC,Vegetarian
35,36,6.0,QC,Vegetarian
36,37,3.0,QC,Vegetarian
37,38,1.0,QC,Vegetarian
38,39,3.0,QC,Vegetarian
39,40,2.0,QC,Vegetarian
40,41,4.0,QC,Vegetarian
41,42,2.0,QC,Vegetarian
42,43,4.0,QC,Vegetarian
43,44,2.0,QC,Vegetarian
44,45,7.0,QC,Vegetarian
45,46,3.0,QC,Vegetarian
46,47,1.0,QC,Vegetarian
47,48,4.0,QC,Vegetarian
48,49,1.0,QC,Vegetarian
49,50,0.0,QC,Vegetarian
50,51,0.0,QC,Vegetarian
51,52,2.0,QC,Vegetarian
0,1,0.0,QC,Thai
